[568.7326732673267, 377.15841584158414, 803.2376237623762, 227.45544554455446, 92.94059405940594, 135.4851485148515, 603.5584129326523, 312.03431646770093, 621.4233685421696, 254.15701937001364, 75.64599418107719, 136.13615345391437, 7.0, 1.0, 16.0, 3.0, 2.0, 0.0, 3255.0, 1780.0, 3487.0, 1798.0, 381.0, 495.0, 471488.15001495805, 3.4798555798313426, 128928.44310290282, 3.3779001027477062, 436143.04144231614, 3.525703007760098, 69788392.18, 24344673.369999997, 104818768.58999999, 22375520.0, 30631772.0, 59689116.0]
[662.7684210526315, 406.5157894736842, 766.6210526315789, 174.57894736842104, 81.4, 153.21052631578948, 755.9750706887096, 394.73246698583233, 660.5280637159386, 203.6096379311516, 72.53178320204243, 143.06440260341927, 7.0, 0.0, 1.0, 2.0, 0.0, 0.0, 4880.0, 2111.0, 3230.0, 1219.0, 337.0, 619.0, 274748.26078859443, 3.204387544496391, 152455.67142543284, 3.3894411333818475, 369837.736388243, 3.250683749118312, 90678192.54999998, 28828436.85, 92001983.35000001, 32641972.0, 39777141.0, 69339814.0]
[377.55172413793105, 389.44827586206895, 546.3706896551724, 66.19827586206897, 74.96551724137932, 157.8793103448276, 330.46553052711374, 358.6479039956594, 410.6271455939691, 81.03324275742708, 64.14710417869807, 156.88728466626932, 8.0, 5.0, 8.0, 0.0, 0.0, 0.0, 1666.0, 2264.0, 1973.0, 709.0, 322.0, 661.0, 99160.13253062352, 3.7255182371268964, 120986.46533271373, 3.162521190136882, 150359.08354307097, 3.4651029511513065, 33749172.24000001, 37567727.519999996, 62662171.08, 21090654.0, 32181000.0, 28995858.0]
[400.43636363636364, 630.1727272727272, 709.4181818181818, 85.18181818181819, 108.26363636363637, 206.95454545454547, 364.5830476936011, 662.4370471608675, 520.8043599258408, 79.14626824102575, 81.86380245134697, 185.88323188652728, 5.0, 3.0, 16.0, 1.0, 2.0, 0.0, 1836.0, 4027.0, 2500.0, 468.0, 351.0, 700.0, 112614.70607153609, 3.2746124049530394, 448064.4056304959, 3.4782897572387865, 285824.99763203005, 3.612196025173496, 35339466.80000001, 100666096.29999997, 93417511.0, 37771834.0, 64662988.0, 33983193.0]
[473.55445544554453, 565.1881188118812, 656.1584158415842, 81.10891089108911, 107.78217821782178, 162.07920792079207, 541.9314066419757, 604.6028070207958, 522.5198701039658, 72.98930072142068, 78.91826201335101, 141.60244935510943, 1.0, 14.0, 9.0, 2.0, 1.0, 1.0, 3554.0, 3434.0, 2966.0, 297.0, 349.0, 545.0, 419458.13815277786, 3.362895234099081, 369949.65953464503, 3.405460291021928, 320688.76391147834, 3.357570936989171, 52538787.01, 69505830.53999999, 71495508.32, 29806968.0, 50243527.0, 32908123.0]
[365.0, 507.8951048951049, 639.0769230769231, 109.87412587412588, 180.9020979020979, 200.1818181818182, 294.67465946290235, 614.7295376118581, 498.0529283050977, 339.4532029630467, 1086.800422967237, 361.40764772775293, 0.0, 6.0, 3.0, 1.0, 2.0, 0.0, 1632.0, 4608.0, 2657.0, 4059.0, 13058.0, 4067.0, 61592.10350105046, 3.8327172319996605, 330088.43733384914, 3.8156358162545896, 272720.810108763, 3.6808046285323965, 44875520.69, 129484548.05, 133888062.88, 34583971.0, 63357248.0, 37304575.0]
[447.63157894736844, 362.7280701754386, 598.219298245614, 109.19298245614036, 92.71052631578948, 179.89473684210526, 344.5978357077653, 303.3889493757518, 407.82975709813576, 92.89282788483817, 73.08677394292525, 168.6181405341275, 8.0, 1.0, 46.0, 0.0, 1.0, 5.0, 1806.0, 1644.0, 2399.0, 367.0, 350.0, 870.0, 120066.63654931998, 3.6278092204846293, 61221.632224404704, 3.631732708682648, 145307.856473872, 3.506816198310712, 41337683.64000001, 28956270.18, 67934308.86, 20178411.0, 21993062.0, 32601147.0]
[442.8020833333333, 340.7083333333333, 536.3854166666666, 123.41666666666667, 88.91666666666667, 150.95833333333334, 398.1516405061259, 278.32358739108986, 405.9170610071307, 90.48892536678224, 59.831283256673935, 126.4316679739165, 1.0, 3.0, 2.0, 4.0, 0.0, 1.0, 2027.0, 1471.0, 1628.0, 304.0, 250.0, 483.0, 269136.50084796123, 3.39137235278839, 113833.2436385106, 3.4902669434523776, 163319.70098907055, 3.1472143150394856, 32527606.07999999, 17762851.200000003, 41542192.32, 17777564.0, 17205884.0, 27996520.0]
[515.0, 343.5979381443299, 508.4845360824742, 130.04123711340208, 81.47422680412372, 146.60824742268042, 494.2205352876386, 285.5122100349437, 409.09845273382496, 98.66883980494353, 64.26282180485872, 124.82650932903427, 2.0, 2.0, 1.0, 6.0, 0.0, 0.0, 2510.0, 1282.0, 2034.0, 413.0, 265.0, 473.0, 153965.40771552123, 3.293065642711054, 70416.05543845333, 3.44141226321262, 129180.08564326062, 3.409914225131814, 47699946.91, 18699106.130000003, 39912290.27000001, 21254619.0, 18916396.0, 32419306.0]
[509.7368421052632, 306.13684210526316, 549.4526315789474, 145.2, 94.26315789473684, 147.10526315789474, 467.2334195122076, 224.8973103973548, 417.147526544957, 132.58314131782413, 69.03132352939124, 139.4599365702376, 7.0, 1.0, 12.0, 0.0, 1.0, 2.0, 2895.0, 1460.0, 1873.0, 695.0, 255.0, 565.0, 299477.8086142392, 3.1822421896126905, 34917.6328045418, 3.237396112583969, 144550.98646847383, 3.287187223330988, 42944627.44999999, 12974895.750000002, 42785588.89999999, 14356596.0, 15381747.0, 32697636.0]
[424.1980198019802, 327.43564356435644, 501.7920792079208, 162.59405940594058, 90.45544554455445, 135.37623762376236, 367.83074966081836, 268.2945551382504, 327.12328919939904, 161.2079513062443, 65.64929927310348, 143.460158335696, 1.0, 1.0, 37.0, 4.0, 4.0, 0.0, 1722.0, 1356.0, 1650.0, 950.0, 314.0, 502.0, 199239.36663657465, 3.449662269330888, 81401.49992131777, 3.560222748956846, 108584.66410344615, 3.6226119321407486, 32021328.86, 18207089.209999997, 36493611.89, 16116930.0, 17698013.0, 21354770.0]
[354.1826923076923, 383.40384615384613, 536.4807692307693, -24.942307692307693, 192.92307692307693, 267.33653846153845, 281.3635924455155, 311.47542779645687, 401.5790913591969, 1175.7367764568178, 1933.1648013982663, 1008.283965728496, 1.0, 12.0, 2.0, -11855.0, -11247.0, 1.0, 1159.0, 1656.0, 2245.0, 524.0, 11701.0, 10353.0, 72844.47609870808, 3.3272479013344687, 60714.94141850609, 3.4774442990883636, 137569.9177376297, 3.5740212435600993, 22048377.519999996, 26291813.6, 48404493.28000001, 16719652.0, 25136833.0, 19638831.0]
[384.5327868852459, 361.05737704918033, 532.9590163934427, 52.76229508196721, 76.40163934426229, 137.11475409836066, 321.7769409739957, 280.5951260799805, 386.39117329764446, 41.348159597823496, 59.39525259099578, 117.79301054916864, 6.0, 1.0, 16.0, 0.0, 2.0, 1.0, 1687.0, 1625.0, 2282.0, 166.0, 275.0, 426.0, 67900.40806541286, 3.6855061423306084, 51035.132557672674, 3.5883942435829725, 124866.55142980111, 3.646904450444371, 37292929.5, 31025801.7, 64316695.660000004, 18799019.0, 26911360.0, 27988829.0]
