[273.82, 351.86, 402.44, 56.28, 30.68, 57.84, 323.5463370908377, 363.09165706274695, 388.7047124352723, 66.43334545057249, 28.566742472851256, 76.98458896932236, 4.0, 6.0, 23.0, 0.0, 0.0, 2.0, 1467.0, 2064.0, 1749.0, 250.0, 123.0, 233.0, 34865.35024998033, 2.7442885780296082, 59296.25289693102, 2.883516979110454, 76115.70645150966, 2.3706538914341975, 8878299.000000002, 12650215.000000002, 15501374.0, 9070855.0, 7736089.0, 7605924.0]
[509.4, 623.66, 777.2, 106.38, 63.9, 102.92, 386.189495624379, 483.05209969568307, 478.32812578643893, 76.91630489814024, 48.66639875054388, 79.10541662095909, 16.0, 16.0, 45.0, 1.0, 3.0, 0.0, 1434.0, 1914.0, 2041.0, 252.0, 198.0, 276.0, 234798.5268586617, 2.4012814951518826, 258581.94193278617, 2.7657492016670036, 340358.94269015687, 2.373211901653378, 20282392.0, 30881217.00000001, 41413084.0, 20484259.0, 28414169.0, 19403207.0]
[504.22, 595.34, 860.16, 117.28, 61.86, 140.1, 400.94222139600015, 569.5933963300989, 508.3431815261041, 71.8686557093521, 46.48853709929635, 88.28970171300517, 4.0, 1.0, 10.0, 1.0, 1.0, 0.0, 1726.0, 2277.0, 2090.0, 263.0, 191.0, 298.0, 126547.12090075496, 2.732629000576593, 314934.04263909184, 2.575449806192444, 186276.8744995621, 2.8272556552329946, 20588869.0, 33618880.99999999, 49655987.99999999, 22399562.0, 28775897.0, 23150521.0]
[572.76, 658.14, 921.56, 118.18, 76.1, 142.98, 482.56134473097967, 511.751853530436, 502.13601539740574, 65.52291700665673, 57.60854882705503, 101.72602059112566, 15.0, 44.0, 46.0, 0.0, 0.0, 2.0, 1833.0, 2691.0, 2334.0, 232.0, 252.0, 304.0, 281218.5412783479, 2.664154455291722, 318401.0681391059, 2.7872590470317533, 299836.9751227302, 2.585276441198967, 27813107.999999996, 34490021.0, 54818530.0, 23511870.0, 33158887.0, 25611395.0]
[698.7843137254902, 588.8235294117648, 1063.549019607843, 111.27450980392157, 79.68627450980392, 168.92156862745097, 505.01462607435406, 563.4035039252898, 529.1179949208112, 65.19296846481915, 56.596286166524536, 105.54332629536647, 15.0, 21.0, 14.0, 1.0, 3.0, 1.0, 2088.0, 2361.0, 2267.0, 229.0, 245.0, 325.0, 202923.8868576039, 2.504876665175865, 193869.8755551904, 2.661634785041694, 181386.5689056766, 2.719509157324331, 38408369.279999994, 34224616.919999994, 73119980.1, 28106837.0, 33337332.0, 37188847.0]
[644.18, 528.62, 955.78, 119.38, 92.0, 138.48, 499.2514678629051, 451.07834018005326, 452.13445218999055, 64.75413153629974, 58.48355778004827, 104.42656632821956, 19.0, 10.0, 193.0, 3.0, 5.0, 7.0, 2284.0, 1867.0, 2453.0, 223.0, 213.0, 322.0, 375082.6557234413, 2.6318238698619565, 237383.53177230048, 2.930537381908857, 309340.9930208552, 2.6870951859913554, 32961743.0, 23942066.999999996, 55692622.999999985, 24630898.0, 27080267.0, 31104860.0]
[701.44, 551.78, 1061.88, 115.1, 75.44, 166.78, 498.0312325260622, 466.05326357595214, 495.3765271724826, 62.59824930720132, 55.98219833672348, 101.62240834358838, 7.0, 8.0, 95.0, 1.0, 4.0, 3.0, 1686.0, 1796.0, 2322.0, 216.0, 209.0, 329.0, 215735.0179212527, 2.5894417762401596, 151072.9501317794, 2.630227304411318, 142445.99419826333, 2.6146511479118004, 36754624.0, 25866135.000000004, 68403953.99999999, 25738719.0, 29523564.0, 37129161.0]
[622.9215686274509, 489.8235294117647, 953.2745098039215, 107.7843137254902, 93.01960784313725, 142.09803921568627, 506.1779071882634, 405.40773085289595, 478.08166994484833, 60.91906556259386, 66.64307621833747, 106.49605718559928, 10.0, 7.0, 87.0, 0.0, 0.0, 2.0, 2243.0, 1549.0, 1997.0, 222.0, 255.0, 330.0, 394895.42262794665, 2.617259075693053, 240711.5785302122, 2.8396388357925555, 383033.60131441936, 2.7521038401397218, 33252406.979999997, 20863134.060000002, 58928920.02000001, 22200387.0, 25316386.0, 31605440.0]
[749.38, 478.36, 995.34, 105.08, 87.02, 180.08, 575.3136816076061, 363.1863950522106, 519.4274952841281, 53.2291311986516, 57.29710966104838, 107.54644748826871, 17.0, 2.0, 38.0, 0.0, 8.0, 3.0, 1909.0, 1697.0, 1960.0, 215.0, 263.0, 345.0, 256438.35643702548, 2.579973078162822, 85234.89718388289, 2.727147196744215, 189917.7737393136, 2.751799771737057, 44296825.0, 17904728.000000004, 62755527.00000001, 24841954.0, 25974522.0, 36212162.0]
[665.52, 410.48, 896.36, 92.26, 86.48, 135.76, 484.59801308477756, 315.96429919746777, 472.6661141971192, 49.11536190959203, 57.29987000020869, 98.92185330463886, 1.0, 12.0, 15.0, 5.0, 0.0, 0.0, 1968.0, 1265.0, 1895.0, 161.0, 223.0, 301.0, 301638.4114599179, 2.576178327847215, 145574.99150545403, 2.6656904913633026, 349620.30388377747, 2.655018273715051, 33652770.0, 13316530.0, 51120311.99999999, 16064204.0, 20780963.0, 29202540.0]
[778.38, 363.14, 949.1, 98.26, 82.02, 146.72, 618.2094912746331, 284.59502268798644, 473.66862824949163, 51.66090773258927, 56.846190617798676, 89.9920722131927, 15.0, 3.0, 146.0, 3.0, 1.0, 1.0, 2216.0, 1181.0, 2104.0, 188.0, 217.0, 281.0, 331090.33273480204, 2.618815000889344, 89655.56131937685, 2.8580567150113403, 147143.2287415328, 2.650061565737859, 49020736.99999999, 10562255.0, 56033276.99999999, 19472402.0, 18683119.0, 36743978.0]
[689.58, 304.48, 855.3, 98.74, 85.86, 121.68, 528.5310830162081, 250.98981522551622, 408.43335579069566, 56.23594971916386, 60.134207046762135, 84.50273271755592, 6.0, 1.0, 65.0, 3.0, 0.0, 1.0, 2084.0, 1159.0, 1953.0, 191.0, 221.0, 276.0, 385019.3476228146, 2.7331751593598796, 57536.42773860386, 2.6279302776234705, 219922.4855648385, 2.7706949650348633, 37463938.99999999, 7722201.999999997, 44750976.99999999, 12578025.0, 13421501.0, 30408810.0]
[882.04, 219.38, 1003.1, 97.4, 83.36, 154.62, 650.1419298734637, 196.12656159547922, 490.0693516103156, 51.847500087334225, 50.333889261244906, 94.30062436220685, 25.0, 6.0, 74.0, 0.0, 6.0, 7.0, 2489.0, 745.0, 1879.0, 202.0, 215.0, 304.0, 329264.2590128882, 2.572297721036044, 33081.70712127844, 2.765462060818668, 197884.09563516008, 2.4328388300450925, 59611269.99999999, 4291195.0, 62078710.99999999, 10403945.0, 12302082.0, 43448504.0]
[781.36, 349.92, 1049.36, 102.96, 91.42, 140.54, 627.4301574270874, 264.4316847852529, 522.9347233622559, 57.571237149628594, 57.258486582464656, 103.04986112339512, 2.0, 0.0, 29.0, 3.0, 8.0, 0.0, 2556.0, 905.0, 1952.0, 207.0, 240.0, 319.0, 509888.1199312587, 2.608180358926994, 50413.80579186752, 2.763528495376507, 339396.1260335028, 2.543691917909164, 49815934.0, 9548482.0, 68457396.0, 15751235.0, 20100657.0, 44010920.0]
[804.98, 323.74, 996.7, 98.04, 80.8, 181.3, 641.5748318769676, 232.47741255214189, 496.74882783876166, 69.69319353057223, 56.24291338579865, 106.96790478017799, 3.0, 11.0, 31.0, 0.0, 3.0, 9.0, 2732.0, 1040.0, 1940.0, 226.0, 236.0, 371.0, 254120.32609421364, 2.5469131616339857, 54415.21847641634, 2.7032488850129655, 173197.26819757253, 2.73508797422015, 52568935.0, 7888620.999999998, 61761754.99999999, 14402894.0, 15756506.0, 37483488.0]
[752.56, 306.08, 974.76, 96.54, 88.92, 141.52, 566.7661995020161, 263.0005695656128, 455.6935758841031, 60.877665888908986, 65.28582056884127, 105.11126078045653, 35.0, 2.0, 14.0, 1.0, 1.0, 4.0, 2172.0, 1135.0, 1846.0, 208.0, 268.0, 341.0, 407432.60908263276, 2.570048564611522, 56840.224463196995, 2.8354529015714798, 281838.68319024064, 2.508151250352919, 44057300.0, 8073544.000000001, 57683028.0, 11721504.0, 14887241.0, 37769953.0]
[814.36, 324.98, 1030.96, 106.36, 81.48, 178.34, 648.4386509775868, 259.97036644312254, 516.6744903511221, 69.77624880974315, 56.161661699935124, 107.04826491077827, 67.0, 10.0, 22.0, 1.0, 0.0, 1.0, 2430.0, 1104.0, 2009.0, 228.0, 233.0, 354.0, 312337.650176669, 2.570289989441863, 77964.41535617784, 2.7987074615960412, 218758.34059469748, 2.647531250918009, 53762272.0, 8592244.999999996, 66224599.99999999, 14141246.0, 14511684.0, 41992571.0]
[679.7, 323.46, 977.66, 87.94, 88.66, 151.12, 528.0427568495041, 229.58429246561877, 446.19107328312947, 62.42756128636826, 57.97733899321953, 97.16147720707639, 27.0, 0.0, 4.0, 1.0, 5.0, 1.0, 2286.0, 970.0, 1886.0, 210.0, 222.0, 307.0, 441272.3535513618, 2.713592034172896, 46365.75120068274, 2.586497783250627, 263713.1035387427, 2.6269928508461957, 36762233.0, 7814057.0, 57546191.0, 13666780.0, 14593978.0, 32311181.0]
[872.9215686274509, 468.2156862745098, 1087.9607843137255, 111.68627450980392, 73.7843137254902, 152.58823529411765, 608.5908919179535, 334.15986076879375, 544.9864571082226, 67.42476998732096, 48.29712775124011, 103.52722858660675, 36.0, 2.0, 26.0, 2.0, 1.0, 3.0, 2435.0, 1422.0, 2093.0, 240.0, 225.0, 334.0, 249189.83146730094, 2.824001702820535, 108067.13846478474, 2.668514220502198, 227998.51287885552, 2.062342930650547, 58528353.78000001, 17098936.26, 76721446.07999998, 25794894.0, 24208948.0, 52230835.0]
[678.16, 350.72, 1015.98, 102.88, 92.18, 159.82, 519.7715495036924, 289.8102855880948, 501.27753077226873, 76.64539071834227, 70.46425928607135, 110.12899486603916, 22.0, 21.0, 117.0, 1.0, 4.0, 12.0, 2176.0, 1200.0, 2019.0, 247.0, 266.0, 350.0, 425467.8542950121, 2.6766342045870317, 66635.20753856967, 2.752504539024471, 249435.65301650576, 2.570996507854337, 36233010.0, 10265735.999999998, 63923447.00000002, 13235914.0, 16401476.0, 34964497.0]
[817.36, 503.66, 1018.08, 117.84, 98.26, 168.04, 599.0363608602178, 405.14298861573525, 609.3573342598959, 75.97162735696338, 56.31790595017045, 103.68495453014565, 15.0, 7.0, 19.0, 6.0, 4.0, 4.0, 2693.0, 1572.0, 2170.0, 249.0, 261.0, 336.0, 239425.71244280232, 2.485046687201907, 165720.62097535832, 2.7027791311907015, 301749.70450499613, 2.0287427817251373, 50987252.0, 20726571.0, 70018846.0, 26018894.0, 22719948.0, 47133718.0]
[609.54, 457.94, 1048.66, 108.0, 83.58, 157.46, 473.6068812413769, 433.78431629235337, 500.023167218382, 78.24060222630379, 68.01383112639513, 115.26601177011268, 30.0, 7.0, 157.0, 1.0, 0.0, 0.0, 2240.0, 1411.0, 2101.0, 271.0, 254.0, 366.0, 388749.55174732755, 2.8338606425795874, 196232.0484290372, 2.910601313798445, 310033.54469033395, 2.1883652093686834, 29567821.0, 19705725.0, 67235525.00000001, 17913927.0, 22362502.0, 34079689.0]
[656.6078431372549, 602.7254901960785, 1080.6078431372548, 113.45098039215686, 83.3529411764706, 153.8235294117647, 479.33233057791426, 516.3290066781595, 496.84581424950625, 74.13698502784968, 55.140120975352154, 106.73869136959718, 21.0, 1.0, 122.0, 6.0, 1.0, 0.0, 1923.0, 2005.0, 1948.0, 285.0, 252.0, 339.0, 130119.35980823661, 2.6223207324622377, 203462.1797626617, 2.696438106233344, 192215.95123236682, 2.2731351277234797, 34145317.02, 32494100.22, 73334090.34000002, 27705455.0, 33729876.0, 38602753.0]
[496.28, 560.24, 1048.36, 99.08, 79.8, 162.58, 377.0238470236197, 481.90877111074604, 506.32585135967736, 75.1865272342793, 59.651368083940156, 106.61643821643632, 35.0, 26.0, 38.0, 1.0, 5.0, 3.0, 1779.0, 1861.0, 2009.0, 234.0, 256.0, 371.0, 247047.25816932117, 2.6418502984730483, 242884.84309739392, 2.679446128093177, 312641.78870103596, 2.4409675575062577, 19279894.0, 27073010.0, 67514862.0, 19240913.0, 27572705.0, 26930809.0]
[586.5686274509804, 671.0392156862745, 989.5686274509804, 103.68627450980392, 88.96078431372548, 161.76470588235293, 463.83631832369315, 522.7290679036058, 548.9641246894722, 63.39510712857213, 54.57360562921007, 106.07800681296649, 5.0, 11.0, 10.0, 0.0, 6.0, 4.0, 1730.0, 1687.0, 2041.0, 213.0, 255.0, 364.0, 176960.54827060542, 2.8375984332531217, 268898.30757445074, 2.6860557225901327, 230665.82793232013, 2.3491121007496614, 28870495.14, 37359804.17999999, 66309822.60000001, 26484101.0, 33956955.0, 33005536.0]
[428.12, 632.16, 992.96, 101.58, 89.28, 154.96, 277.38403644310426, 454.3872465154787, 476.02284973453504, 72.9414330340529, 67.47971426091469, 107.31147874010384, 8.0, 5.0, 4.0, 3.0, 0.0, 7.0, 1270.0, 1737.0, 2083.0, 234.0, 287.0, 338.0, 114466.41695887093, 2.771934846095736, 231047.37624317955, 2.5702149531168406, 282586.51442238496, 2.682264345379546, 12934489.999999998, 30098234.0, 60401768.0, 17355014.0, 29201767.0, 21707627.0]
[463.7843137254902, 743.0, 1063.1960784313726, 109.52941176470588, 82.05882352941177, 164.52941176470588, 373.9449325088115, 579.450774440763, 544.8652317631523, 70.90087529535202, 54.14809757127424, 109.36843291209333, 1.0, 8.0, 84.0, 0.0, 5.0, 2.0, 1505.0, 1939.0, 2054.0, 252.0, 250.0, 343.0, 95404.42658162474, 2.8198115379654127, 294106.28445376334, 2.668801268441791, 231017.95223909162, 2.519095928888225, 18320863.619999997, 45841512.17999999, 73943458.74, 23214104.0, 41093638.0, 28315484.0]
[320.52, 697.08, 995.46, 110.58, 97.32, 144.08, 300.1620133956232, 521.7723657234571, 524.7726897604023, 74.84680681095165, 67.97671870364357, 103.13708729409709, 9.0, 28.0, 11.0, 14.0, 0.0, 3.0, 1384.0, 2304.0, 2171.0, 338.0, 277.0, 319.0, 130591.67533609379, 2.7777525903644493, 326482.95236392104, 2.594719344732427, 328293.15868152387, 2.6751620763445905, 9551417.999999998, 37636100.00000001, 63040963.0, 13233900.0, 33590578.0, 18927896.0]
